ID,Target 
id_1a8fab918,0
id_1a8fed988,1
id_1a92ae090,1
id_1a98e034a,1
id_1a9956d14,1
id_1a9a226a0,0
id_1a9a9959e,1
id_1a9e2f74e,1
id_1aa34404c,1
id_1aaa8175f,0
id_1aab0217d,0
id_1aad0cce3,0
id_1aaff5b05,0
id_1ab015cf9,1
id_1ab9c643f,0
id_1abe1fa32,1
id_1ac6edd44,1
id_1ad4ad1b7,0
id_1ad4bf11f,1
id_1ad7c6246,0
id_1ad856dd4,1
id_1adc8cbae,1
id_1ae5981d2,0
id_1aebf42d6,1
id_1aec33fd5,0
id_1aee348a1,0
id_1aeea11a6,1
id_1af13ca95,1
id_1af7a1058,1
id_1af8a267a,1
id_1afdf67ce,0
id_1b0472136,0
id_1b07175d3,1
id_1b07bcfd6,1
id_1b12a23cf,1
id_1b16c14d4,1
id_1b17cf10a,0
id_1b1ea9f91,1
id_1b20203d5,0
id_1b26cff90,1
id_1b28b26ec,1
id_1b2ce9e6f,0
id_1b30edeb5,1
id_1b321ab19,0
id_1b34f6849,1
id_1b36a6048,1
id_1b3b58b11,1
id_1b4104700,0
id_1b431f9ba,1
id_1b437904b,1
id_1b45c449a,1
id_1b470401a,0
id_1b482add4,1
id_1b4992135,1
id_1b499fed8,1
id_1b535bbf4,0
id_1b55496ee,0
id_1b558635c,1
id_1b57e24dc,1
id_1b59f9c5c,0
id_1b5d9588a,0
id_1b6528af8,1
id_1b662ffa2,1
id_1b66e8977,0
id_1b6ca79cd,1
id_1b714e1bb,1
id_1b7630d18,1
id_1b7969b68,1
id_1b83c17bf,1
id_1b8aa22ae,1
id_1b8f09b14,1
id_1b919e793,1
id_1b9471be0,1
id_1b954a254,0
id_1b994d673,0
id_1ba1a4f5d,1
id_1ba2e586e,1
id_1ba7138b7,1
id_1ba8bb8b9,1
id_1baf3dca6,1
id_1bb2def1a,0
id_1bbad4bf3,1
id_1bc0890db,0
id_1bc1c0454,0
id_1bd29cc46,1
id_1bd55e31c,0
id_1bd60a9cf,1
id_1bd66c9af,1
id_1bde29fb2,0
id_1bdf04289,1
id_1be236c91,0
id_1be2c1baa,0
id_1be3084da,0
id_1be7caaf1,0
id_1bed43275,0
id_1bf4c2621,1
id_1bf5c4493,0
id_1bf5ca449,1
id_1bf744251,0
id_1bf9768eb,0
id_1bfbc71bf,0
id_1c02363c9,0
id_1c027231b,0
id_1c067dbb3,1
id_1c07f0b82,1
id_1c0a0c317,1
id_1c0a53cc1,0
id_1c110d10e,1
id_1c2b0f0cb,0
id_1c2d82838,0
id_1c2da3d71,1
id_1c3591b6a,1
id_1c3b769f1,1
id_1c3bf63ec,1
id_1c3eaae34,1
id_1c3f58246,0
id_1c3fa7ce5,1
id_1c406ea77,0
id_1c4295db0,0
id_1c42c33b1,0
id_1c542f1da,0
id_1c590f5c1,1
id_1c5dd2c47,0
id_1c633c0b7,1
id_1c67ac929,1
id_1c6abd4fd,0
id_1c7aaa404,1
id_1c82ae219,1
id_1c83f23cf,1
id_1c8560812,0
id_1c85cf27f,1
id_1c86d4a34,1
id_1c891d6d7,1
id_1c8926f10,1
id_1c9332767,0
id_1c94ac289,0
id_1c99b39f1,1
id_1ca39ca2e,1
id_1ca4a73e8,1
id_1ca56f3f1,0
id_1ca5fc84f,0
id_1caa077fe,1
id_1cabfb4b2,0
id_1cb1609cb,1
id_1cb9953f1,0
id_1cbf58071,1
id_1cc18b3c4,1
id_1cc1eff9d,0
id_1cc38786f,1
id_1cc3d79a5,0
id_1cc9082fa,0
id_1cce08086,1
id_1cd4b7335,1
id_1cd631219,1
id_1cd6e2e9f,1
id_1cde4ad29,1
id_1cdfa2600,1
id_1ce9297c9,1
id_1cec25c31,0
id_1cef890b8,1
id_1cf26cbcf,1
id_1cf2ac6d1,1
id_1cf525e89,1
id_1cf579aba,0
id_1cf6c9401,0
id_1d0955307,1
id_1d0dce0a5,1
id_1d0fcfd39,0
id_1d12236af,0
id_1d140f25e,1
id_1d1b9ca0b,0
id_1d221d3bf,1
id_1d2ce491c,0
id_1d331a8c2,0
id_1d368e7ec,1
id_1d3c1ae40,1
id_1d414d8e1,0
id_1d426a5b3,0
id_1d4721a5f,1
id_1d4783a79,1
id_1d4ac3940,1
id_1d4bb7fa7,1
id_1d4df8f72,1
id_1d5453ad0,0
id_1d5af81c8,1
id_1d5d0dc5e,1
id_1d628dbfd,1
id_1d63922e9,0
id_1d65ab98d,0
id_1d6929caf,1
id_1d6e4e877,1
id_1d71882ec,0
id_1d76f492e,1
id_1d7a4d8c0,1
id_1d7b45d61,0
id_1d7cc1335,0
id_1d84064f9,1
id_1d840dafd,1
id_1d8505f6d,1
id_1d895d39c,0
id_1d8ae7fa0,0
id_1d9242bb4,0
id_1d9436ba9,1
id_1d97a4cef,1
id_1d9c72aca,1
id_1d9dd3260,0
id_1d9e56e4f,0
id_1da25f8ef,1
id_1da52dfb8,1
id_1da95bb94,0
id_1dac50f5b,1
id_1daf5b914,1
id_1db0c0bef,0
id_1db86b1bc,1
id_1dbae9d29,0
id_1dbb8f26d,1
id_1dbc3d579,0
id_1dbfca743,0
id_1dc238b9f,0
id_1dc5fb15f,0
id_1dc5fd906,0
id_1dc6baab5,1
id_1dce82b1a,0
id_1dce8ccc9,1
id_1dd191674,0
id_1dd24f766,1
id_1dd3447e1,1
id_1dd4bc9b3,0
id_1dd5b511e,1
id_1dd64ff8e,1
id_1dd77eaf9,0
id_1dde6d182,0
id_1de60ff89,0
id_1de7d6e0c,1
id_1deb4d23c,1
id_1df41d36f,0
id_1df4dc380,1
id_1df6438ff,1
id_1df77a5b9,0
id_1dfceb893,0
id_1dfe186da,1
id_1e009a055,1
id_1e05a7c7b,0
id_1e08d8f48,0
id_1e156a09e,0
id_1e1773dbd,1
id_1e17fea9e,1
id_1e193ce4d,0
id_1e1c0c84e,1
id_1e21f04aa,0
id_1e237bfb9,0
id_1e2682739,1
id_1e2d235f5,1
id_1e3217b89,0
id_1e32fe23e,1
id_1e444a9ff,1
id_1e4519d6f,0
id_1e46869b6,0
id_1e48b73d5,1
id_1e4e572e1,0
id_1e4efe86b,1
id_1e4f7766c,1
id_1e513f621,1
id_1e52bd39b,1
id_1e54a886a,0
id_1e5588953,1
id_1e56e1ed0,1
id_1e5fc68b1,1
id_1e60591ab,0
id_1e69a11e6,1
id_1e6ddbd7e,0
id_1e6eedac0,1
id_1e7300242,0
id_1e74e05ca,0
id_1e7e6cc2d,0
id_1e8eac4b0,0
id_1e92e6824,0
id_1e93474a6,1
id_1e9955f66,1
id_1e9cde440,1
id_1e9ec41f1,0
id_1ea93d1fe,0
id_1eaf19966,0
id_1eb2e18d8,1
id_1eb423d4f,1
id_1eb6e6661,1
id_1ec0ef04a,1
id_1ecbe37bf,0
id_1ecc1936c,1
id_1ed549c98,0
id_1eda0c2e3,0
id_1ee00f697,1
id_1ee2be18c,0
id_1ee360253,0
id_1ee49833b,1
id_1ee5d195d,1
id_1ee5f9ae9,1
id_1ee680679,1
id_1ee78b725,1
id_1ee8a7ad4,1
id_1eedf5bc0,1
id_1eeeb940c,0
id_1ef770a07,1
id_1efe1ed5f,0
id_1efe21b47,1
id_1f00cc6f0,0
id_1f040b193,0
id_1f052f996,1
id_1f055594c,1
id_1f09c0ed3,1
id_1f0bdb74c,1
id_1f2219282,1
id_1f2490036,0
id_1f2a22be1,0
id_1f328878d,1
id_1f33402cc,1
id_1f33c4efe,1
id_1f3585661,0
id_1f38494e3,1
id_1f393eea8,1
id_1f3cad13c,1
id_1f435d874,0
id_1f462b5ea,0
id_1f49ad924,0
id_1f4dc59c2,1
id_1f4dd9c4b,1
id_1f4f138a6,1
id_1f4f7c272,1
id_1f522687f,0
id_1f57a98c3,1
id_1f5816855,0
id_1f5b748e0,1
id_1f5fe5d27,0
id_1f65c02bf,1
id_1f733143b,0
id_1f73d15cc,0
id_1f75e61c4,0
id_1f75fffa4,0
id_1f7a9a4c0,1
id_1f7f03ef9,0
id_1f82b6883,1
id_1f84c21b4,1
id_1f90a9542,1
id_1f97b441b,0
id_1f99cb5f0,0
id_1f9a65608,0
id_1f9e17dab,1
id_1fa14f6f9,0
id_1fa27c74b,1
id_1fa36a35d,0
id_1fa3c8d4e,0
id_1fa631f01,0
id_1fa6e12be,1
id_1faee44b7,0
id_1fb05b519,1
id_1fb0a0fe8,1
id_1fb47d22b,0
id_1fb70c850,0
id_1fb73af39,0
id_1fbd150fb,1
id_1fc18af82,0
id_1fc56f4ce,0
id_1fc583697,0
id_1fc71946c,1
id_1fc89d8cb,1
id_1fcaf9894,0
id_1fcdd4c25,1
id_1fd0188c1,1
id_1fd20f873,1
id_1fd41add8,1
id_1fd6bea29,1
id_1fd7f1a7d,0
id_1fd8677c1,1
id_1fde1b050,1
id_1fe29303f,0
id_1fe4c530f,1
id_1fe7ec3ff,1
id_1feb5e66d,1
id_1febfc75c,1
id_1feca7111,1
id_1fedf314b,1
id_1ff0e105f,1
id_1ff14ba25,1
id_1ff85bafb,1
id_1ff9974ff,0
id_1ffb153f5,1
id_1ffce096e,0
id_2002892a6,0
id_2004e2055,1
id_20051edd4,0
id_2011e9adf,1
id_20187d5ca,1
id_201d1c997,1
id_20208b590,0
id_2026367e0,0
id_2028a29e8,1
id_202b0adbc,1
id_203109b8b,1
id_2032d1146,1
id_20340b646,0
id_2037625da,1
id_203cd1d98,1
id_203da4975,0
id_203ef09cf,0
id_20405284a,1
id_20407750f,1
id_2040f7d8d,1
id_2047b2b93,1
id_204a5f350,1
id_204b53722,1
id_204ff747f,1
id_2050bcc2e,0
id_2056e0708,0
id_205b36d69,1
id_205b8d087,1
id_205c2be97,1
id_205cdb722,1
id_2065f5258,1
id_206f4da5c,1
id_20732c494,1
id_207489446,1
id_20794df4f,0
id_20814450e,1
id_20867bafa,0
id_2087e84b3,0
id_208be307f,0
id_208d8546c,0
id_208ef5e8d,1
id_209ab28c8,0
id_209d20198,0
id_209fabee6,0
id_20a61fa6d,1
id_20a8d2db6,1
id_20aa5b5ec,0
id_20ae2f57c,1
id_20bd22e45,0
id_20be87d9f,1
id_20c00e352,1
id_20c91312d,1
id_20c948a66,1
id_20cae7830,0
id_20ccc3871,0
id_20cea57e5,0
id_20d147386,1
id_20d2e57f4,1
id_20d3e5943,1
id_20d5e8948,1
id_20d63e12f,0
id_20db5a424,0
id_20dd21ee8,0
id_20eae1fd3,1
id_20ec55ce3,0
id_20f1ac04b,1
id_20f1b6f7f,1
id_20f36c2f6,0
id_21018d2fd,1
id_2107eca1b,1
id_210e1a1d7,0
id_210f7d96a,1
id_2115da716,1
id_21189fa0f,1
id_211985f30,1
id_21199052d,1
id_212d1eaad,1
id_213207c7a,1
id_213333bae,0
id_2139a8e23,1
id_213d251f0,0
id_213dc0f3d,1
id_213e7aed9,0
id_2140306ac,1
id_21409c1b5,1
id_214da4320,1
id_214f36060,0
id_2150386e3,1
id_21518c0a4,0
id_21529744a,1
id_215351cf0,0
id_215379674,1
id_21552a2ce,1
id_215a35afe,1
id_215fbc3b5,1
id_21612d756,1
id_216603e64,1
id_216638a25,1
id_21683f582,1
id_216a011ad,0
id_216eba79f,1
id_2171ff733,0
id_2172a6513,0
id_2175ebe90,0
id_217bf19bf,1
id_217c4dc1a,0
id_217cc8ca2,1
id_217cde830,1
id_217ffead7,1
id_218162372,1
id_218167251,1
id_218320708,0
id_218f9172c,1
id_219cbc6b0,1
id_219fdd1cd,1
id_21a28383d,1
id_21a39db70,0
id_21a580690,1
id_21a770eec,1
id_21aa6f8d7,0
id_21ab415f7,1
id_21b179ed5,0
id_21b1cd7b7,1
id_21b8c4728,1
id_21b986365,0
id_21c01fd5e,1
id_21c9cc09d,0
id_21cc08bf7,0
id_21cee21aa,0
id_21d1adc32,0
id_21dd12e89,1
id_21e3c09f9,0
id_21e4ec7d0,0
id_21e89319c,1
id_21eac5b0e,1
id_21ee44616,1
id_21ee67178,0
id_21f0a2fea,1
id_21f8c65e0,1
id_22053535e,1
id_220718685,1
id_22078ae42,0
id_220b1d84d,1
id_221300faa,0
id_221b17324,0
id_221d93edf,1
id_221fd6405,1
id_222115e41,0
id_2223a86dc,1
id_22259cdd2,1
id_22262d09f,1
id_22281b985,1
id_22328f044,1
id_223ad3349,1
id_223dbaf76,0
id_224ce9750,1
id_224d3bddc,0
id_2259e8d68,0
id_225ca3047,1
id_225e7b9d6,0
id_225fc1289,0
id_22640fc9b,1
id_22645e221,0
id_2264e721c,1
id_2266217d0,0
id_22687ed55,1
id_22688272f,1
id_226b7a603,0
id_227220489,1
id_2276b13da,0
id_227701d6c,1
id_227bbef17,1
id_22864d5a3,0
id_22867bf1d,1
id_22875f92a,0
id_228793c43,1
id_22891b3cf,0
id_22893018f,1
id_228e40059,0
id_228ec2bbc,1
id_22963cbe9,1
id_22978a45b,0
id_229cd2e54,1
id_229dec6d0,1
id_22a25a026,1
id_22a3db774,1
id_22a445f2e,1
id_22ac3e457,1
id_22ad39ddf,0
id_22b5fc2cc,0
id_22b75c5b1,1
id_22bba84af,0
id_22be88e41,1
id_22c55af55,1
id_22c6d08ee,0
id_22cb08ed6,0
id_22cd7eb9b,1
id_22d00b2cb,0
id_22db001a4,1
id_22dc25b95,1
id_22ddb47ef,1
id_22deb2833,1
id_22df301ff,1
id_22e3ea765,1
id_22e607ef4,0
id_22eb9a18a,0
id_22ecfd6c6,0
id_22f22a97f,1
id_22f4f2294,0
id_22f53a8f2,1
id_22f68d098,1
id_22f89a55b,0
id_22fbefc18,1
id_22feed366,0
id_230061e37,0
id_2302fedbb,1
id_230b526f7,0
id_230bd1ff4,1
id_23121836f,0
id_23123c474,0
id_2315f57a7,1
id_23166721f,1
id_2319e950e,0
id_231b8ae8c,1
id_231c6a6e4,0
id_2324c9bc7,0
id_2329308a3,0
id_23312fbc5,0
id_2331b38ce,1
id_2331c89bd,0
id_2338678b8,1
id_233bdab49,1
id_233f45946,0
id_233f8c192,0
id_2340fda2f,0
id_2341e38e0,1
id_234c90cd4,1
id_2358a8ca6,1
id_236085b6c,1
id_236a47598,1
id_236abb620,0
id_236d5a64d,0
id_2377a9fd4,0
id_237c1d2af,1
id_237c5d442,0
id_237e01416,1
id_237f83ca5,0
id_237fc65be,0
id_2383a66d8,1
id_238712c5a,1
id_2387cb5ca,1
id_238cf901c,1
id_238f3a23e,0
id_238f6fb80,0
id_2393926a3,0
id_239499179,1
id_239809c61,1
id_2399a765e,1
id_23a65e812,1
id_23a6932db,0
id_23a81aa45,1
id_23afc0bbe,1
id_23b034502,1
id_23b31c1ea,1
id_23b420afb,1
id_23b5cc969,0
id_23b9469ac,1
id_23ba91d1d,1
id_23c66189c,1
id_23c92d812,1
id_23d4e1c8d,1
id_23d5dfba8,0
id_23d6cb68e,0
id_23dadad23,1
id_23e6c0879,1
id_23ede1bf6,1
id_23f2f739c,1
id_23f749791,1
id_23fa534f7,0
id_240bcd185,1
id_240daeb7e,1
id_2413793fc,0
id_24187ec6f,0
id_2419558bc,1
id_241b9eb26,0
id_241d5e4e0,1
id_241ddb71a,0
id_241de894f,0
id_2422e506a,0
id_2434926e7,0
id_2434c9e81,1
id_24379ad2e,1
id_243ccf6eb,1
id_243d568c8,1
id_244869664,1
id_244ee4d6e,1
id_244eebd75,1
id_2451f9af2,1
id_2453618f6,1
id_245384efe,1
id_24596183b,1
id_245d8399a,1
id_2460c6ef2,1
id_24688c201,1
id_246b0d26c,1
id_246c3bfaa,1
id_246c9504e,0
id_2473c00e1,1
id_247681c6a,0
id_247db89c0,0
id_2484d9cd4,0
id_2487c2f59,1
id_248bbe394,0
id_248d35051,1
id_248e0ce08,0
id_2491ccb63,1
id_2491eabd1,1
id_24925e8b0,0
id_2496b771d,0
id_249a0caa4,1
id_249c5b85e,1
id_249f7f3ae,0
id_24a9efc9e,0
id_24adb28e9,1
id_24ae913cc,0
id_24b32a610,1
id_24b61c1c0,1
id_24b8e3621,0
id_24b8f5a9e,1
id_24bbc9ba7,1
id_24c0052d8,1
id_24c274118,1
id_24c2d0ae9,1
id_24c3fa912,1
id_24cbe57a0,1
id_24cc22d43,1
id_24cce736e,1
id_24d3add38,1
id_24d452d68,1
id_24db8f946,0
id_24e96a7f1,0
id_24ed6a249,0
id_24f2dcc42,0
id_24f6e43d6,0
id_24f770eac,0
id_24fd09f7f,1
id_24fe3590f,1
id_250218cfa,0
id_25046294f,0
id_2517173b4,1
id_251cfd51c,0
id_251f05f86,0
id_252151b10,1
id_2526f370c,1
id_252a27584,1
id_252b3e8ee,1
id_252b68c46,1
id_25356e5a0,0
id_253671bd0,1
id_253c85ba4,1
id_2541c1b1e,1
id_2542abb0c,0
id_254ba16c8,0
id_25500e9c9,0
id_2553e19c7,1
id_25569aed4,1
id_2558d64ad,0
id_255ce8fa4,1
id_256567732,1
id_256595cf0,1
id_25681d403,1
id_2568bfe25,1
id_257368bce,1
id_257679af3,1
id_2580a65d1,1
id_25820e3de,1
id_259a2e17f,0
id_259b78d54,0
id_259f563bb,1
id_259f9678e,0
id_25a5b0078,1
id_25a5f3684,0
id_25ad8af10,1
id_25b0f4c93,1
id_25b49bf05,0
id_25b6e08fc,1
id_25b76e97d,0
id_25bcfec4a,0
id_25c1e6bee,1
id_25c4441a4,1
id_25cbab77e,0
id_25cf1cf1a,1
id_25d65b116,0
id_25dc66951,0
id_25dd1c437,0
id_25deea407,1
id_25e0981e7,1
id_25e9580e5,1
id_25ea54549,1
id_25eadd61a,1
id_25eb6553f,1
id_25f605228,1
id_25f7f7dbe,1
id_25fb9f245,1
id_25fdb5ba9,1
id_25fe155bd,1
id_260265c6b,0
id_26097cf88,0
id_260b8177b,1
id_260eab026,0
id_26112af05,0
id_261aedecd,1
id_261bea549,1
id_2620fc8a7,1
id_2622e9b23,1
id_26272cded,1
id_262b58da3,1
id_263541a81,0
id_2635c13af,0
id_263eebdf0,0
id_26454b218,1
id_26466c5a0,1
id_26488ecee,0
id_264e6c19b,1
id_265077e36,1
id_265115583,0
id_26535930d,1
id_2654c6944,0
id_26599bd0d,0
id_26606388c,0
id_266362827,1
id_26652ad52,1
id_266bd3e9c,1
id_266c14b0c,1
id_2675435d4,1
id_2675a76df,1
id_2676a68c2,1
id_2677410f9,0
id_267971d7d,1
id_267d10315,1
id_2681a06e0,1
id_268d4c426,0
id_2694ee74f,0
id_2698126b7,0
id_26a1e83d6,1
id_26a76b518,1
id_26a7f9d53,1
id_26aac73be,1
id_26adbc38c,0
id_26b05bbf4,1
id_26b2ac41f,0
id_26b38c0ad,1
id_26b42c660,1
id_26b69d84c,0
id_26bc3c1f2,0
id_26be2706a,1
id_26c5885ef,0
id_26c59cd20,1
id_26c9018e0,1
id_26da69edf,0
id_26dd8ce2c,0
id_26e368d9e,0
id_26e435ce3,1
id_26e5756e2,0
id_26e8fb2b8,1
id_26e9fb4ab,1
id_26ea0f5bd,1
id_26ea362ce,1
id_26f1e1dbc,0
id_26f1f6bfb,0
id_26f486d96,1
id_26f668296,1
id_26f9abe9d,0
id_26fa1ab2d,0
id_26ff1a35e,0
id_2702933ce,0
id_2705c64c2,1
id_270c7ec0d,1
id_2710b867d,1
id_2712b8309,0
id_272039261,1
id_27226261e,1
id_272266ec9,1
id_27246ae92,1
id_272643f5b,0
id_27272cbdf,1
id_272f57984,1
id_273445347,0
id_273e603dd,0
id_273eb0a9f,1
id_2741c1e33,0
id_27472e5df,1
id_2756351bf,0
id_275c1fec4,0
id_276d490a4,1
id_27708ecfc,1
id_27796a596,0
id_278005ee0,0
id_278270f41,1
id_2784b6eb3,0
id_2787bf9c3,0
id_278de542c,0
id_27949b019,1
id_279afeb42,1
id_279c5ad44,0
id_27a381220,0
id_27add4bdf,0
id_27b058d4d,0
id_27b21d083,0
id_27bf4b4f4,1
id_27c1763fc,0
id_27c399578,1
id_27c87da53,1
id_27d0e501e,1
id_27d548b50,1
id_27dd05d50,1
id_27de0a857,1
id_27df99142,0
id_27e4eba76,1
id_27e8515bf,1
id_27eb0b202,0
id_27ebb3594,1
id_27ef32520,1
id_27ef42ff1,0
id_27f39b488,1
id_27f4ad71a,1
id_27f4bfea7,1
id_27f713cc0,0
id_27f88ba4e,1
id_27f9ec880,1
id_27fa0d2a5,0
id_27fc73a46,0
id_2800f9c9b,0
id_28050e7cc,1
id_2805d31f8,0
id_280620c2e,1
id_280eb602d,1
id_281231013,1
id_281631cb7,1
id_281c62b83,1
id_28205f1b9,0
id_28258f852,1
id_282827f80,0
id_2829408ab,0
id_282953e55,0
id_282d38892,0
id_282e4c8ba,0
id_2832a60ef,1
id_283607f72,1
id_283764cfb,1
id_2837fc906,1
id_283c97b1e,1
id_283d60abd,1
id_284273f9e,1
id_284f8538d,0
id_2855a52ae,0
id_285c201ca,1
id_286be9f7c,0
id_286e8d93c,0
id_286f1ede5,0
id_2879f4912,0
id_287feb156,1
id_2880b8295,1
id_28822462e,1
id_288335e9b,1
id_288770882,1
id_2888ec8a0,1
id_288c9cb27,1
id_289009be3,0
id_289242c20,1
id_289582ece,1
id_289773a5b,0
id_28a0a5934,1
id_28a202149,1
id_28a991a18,1
id_28b1900e2,1
id_28b241e07,0
id_28b6f0a5e,0
id_28bd08a04,0
id_28c4cf25f,1
id_28c51e002,1
id_28cc9689a,0
id_28cfc7ae6,1
id_28dd2ec46,0
id_28e0bf00f,1
id_28e0e2d28,0
id_28e6f9e66,1
id_28ebb8414,1
id_28ec7eb0a,0
id_28eca0197,1
id_28f1f141b,0
id_28f482b62,1
id_28f4edf42,1
id_28f631def,1
id_28fc0fc5f,1
id_290508d82,1
id_290ab56d3,1
id_290ac8fe2,1
id_290ba2c82,1
id_290bb2fad,1
id_290f74bda,1
id_2911a8288,1
id_291b8a548,1
id_291c0a49a,1
id_291f91c12,1
id_291f96331,0
id_292a30f94,1
id_292c384ec,0
id_292ccb52d,1
id_293103ed5,1
id_29321dd5c,1
id_293265cd0,1
id_293279739,1
id_293578217,0
id_2935bbc80,1
id_2937a874f,1
id_2937e491a,1
id_29380e51c,0
id_293aa67ec,1
id_29404007e,1
id_2946f67a2,1
id_294a53e61,0
id_294b9483e,1
id_294cf621f,1
id_294e74d2a,1
id_2951456a8,1
id_295a082c8,1
id_295bd5be3,0
id_295d983ae,1
id_295fce0d3,0
id_2961a9a6a,0
id_2962567a2,1
id_2963e4c37,1
id_296c7c730,1
id_2973d22e1,0
id_2976f9a51,0
id_297ac91ab,1
id_29830b920,0
id_298318459,0
id_2986b9f7e,1
id_298713248,1
id_2987c20ad,1
id_29894d0d3,1
id_298efa808,0
id_2990cde7c,0
id_2990cec2d,1
id_299275062,1
id_2997ad039,1
id_29a05a4a6,0
id_29a2a41e7,1
id_29a34bca6,0
id_29a637726,0
id_29a644f22,1
id_29a6a8d04,1
id_29ac56e32,0
id_29b2b579b,1
id_29b598953,1
id_29b7fa8b8,1
id_29bb75134,0
id_29c24d4d3,1
id_29c3f47c1,0
id_29c40c999,1
id_29c6d9256,1
id_29d6551b5,1
id_29e11dd01,0
id_29e79481b,1
id_29e7a552b,1
id_29e8944b8,1
id_29eb12379,0
id_29ed90527,1
id_29edae64d,1
id_29f60d069,0
id_29f630a63,1
id_29f7dfa97,1
id_29fa16b87,0
id_29fbad10e,1
id_29fd8d107,1
id_29ffc535b,1
id_2a04dc034,1
id_2a062fc58,0
id_2a07f2767,1
id_2a09f08f1,0
id_2a0b02f10,0
id_2a14108aa,1
id_2a1a59167,1
id_2a2101c8e,1
id_2a2b3d66c,0
id_2a2c8f519,0
id_2a2e76d22,1
id_2a336d4b1,1
id_2a3619e46,0
id_2a3a20cd8,0
id_2a3d5d0d2,1
id_2a3e8b754,1
id_2a42636d4,1
id_2a4764164,0
id_2a482a11a,1
id_2a49b54e8,1
id_2a4cc9e16,1
id_2a58db94e,1
id_2a5a432d2,1
id_2a641c0c0,1
id_2a666e613,1
id_2a66f9f9d,1
id_2a6909b40,0
id_2a69baa09,1
id_2a756482a,1
id_2a7b3b72d,0
id_2a7d96db0,0
id_2a7da6a28,1
id_2a7eb1514,0
id_2a8353544,1
id_2a8dd2bbd,1
id_2a923b453,0
id_2a952e27e,0
id_2a97a1500,0
id_2a987797d,1
id_2a98ac22d,0
id_2a992dfa5,1
id_2a9ace7f4,1
id_2a9d65158,0
id_2a9fd6787,0
id_2aa62eb9f,1
id_2aa769b36,0
id_2aa9bb422,1
id_2aabe13af,0
id_2aaf15304,0
id_2ab005166,0
id_2ab89a178,1
id_2aba47e4f,1
id_2abb6c61f,1
id_2ac1488e3,0
id_2ac65b85a,1
id_2acaf22c1,1
id_2acdea3ae,1
id_2ace15ffc,1
id_2ace99d52,1
id_2ad340877,1
id_2ad8b7481,1
id_2ae1cda3a,1
id_2ae5baa72,1
id_2ae788d5c,1
id_2ae80b0e2,0
id_2ae843618,1
id_2ae917ff2,0
id_2aeda4e32,0
id_2aee6c685,1
id_2af0710a8,1
id_2af7690b4,0
id_2af806b61,1
id_2af8de8dc,1
id_2af8fdcd9,0
id_2af93a43e,0
id_2b0e26e7e,0
id_2b12ee1b1,0
id_2b142ffd3,0
id_2b14eea67,1
id_2b1784733,0
id_2b18ab1a5,1
id_2b1b6cc20,0
id_2b1dabc27,1
id_2b24ee533,1
id_2b27bebb1,1
id_2b2a91e91,0
id_2b3211ff7,0
id_2b323652c,1
id_2b3702de5,0
id_2b39255ad,1
id_2b3c44176,1
id_2b472560d,1
id_2b4ed7f89,1
id_2b5265bb8,1
id_2b5e8625b,0
id_2b60a4546,0
id_2b65d0f45,0
id_2b6bb60fd,1
id_2b71c4bb0,1
id_2b7348fe7,1
id_2b769c697,1
id_2b7b68e18,0
id_2b7b8a2ce,1
id_2b7eb2218,1
id_2b82ca5a0,0
id_2b8355928,1
id_2b851c7fd,1
id_2b8912f14,0
id_2b8d2546a,1
id_2b8f8fcd8,0
id_2b9201af8,1
id_2b92e5e95,1
id_2b97bb2bf,0
id_2b97be7ab,0
id_2b9804b5e,1
id_2b9ab0b83,0
id_2b9d4e558,1
id_2ba06a1b3,1
id_2ba9ac967,0
id_2baca3314,1
id_2baca892b,1
id_2bad26f32,0
id_2bafb3b8e,1
id_2bb0ffdcb,1
id_2bb680e8e,1
id_2bb79d868,0
id_2bb833338,1
id_2bb972c8e,1
id_2bb9d532f,1
id_2bc1f1e3b,0
id_2bc691182,0
id_2bc6ae672,1
id_2bc6b9a11,1
id_2bc794c1c,0
id_2bcdca7ef,1
id_2bd06be63,0
id_2bd0bf959,1
id_2bd4d2f52,1
id_2bd4f4c38,1
id_2bda3e326,1
id_2bdaba9f8,1
id_2bdffc59b,1
id_2be6223a2,1
id_2be77669f,0
id_2beb70185,0
id_2beb8b31e,0
id_2bebbe9a0,0
id_2bee4239c,0
id_2bf042ab8,1
id_2bf0d0b43,1
id_2bf10943d,1
id_2bf15e271,1
id_2bf173714,0
id_2bf4de6a2,0
id_2bf74f3cd,1
id_2bfd9f686,1
id_2c012f0fe,1
id_2c046fce8,1
id_2c051c5d7,1
id_2c06a4cf8,0
id_2c0baf2b2,0
id_2c0f09bef,1
id_2c10706e7,0
id_2c11c740a,1
id_2c12e33ec,0
id_2c1ccbd89,0
id_2c1e070ff,0
id_2c203af15,1
id_2c28d3864,0
id_2c2bc7b3b,1
id_2c30f094a,0
id_2c315d7f1,0
id_2c338bae6,1
id_2c34d2bc7,0
id_2c36b4975,1
id_2c3825fa2,0
id_2c3f4e4d4,1
id_2c40da870,1
id_2c45b74de,0
id_2c4bbc7c6,1
id_2c4c7e332,0
id_2c513c852,1
id_2c52c835d,1
id_2c5904615,1
id_2c5ff7692,1
id_2c62495b8,1
id_2c64a5d68,1
id_2c651c83f,1
id_2c6558e45,0
id_2c6dadb7d,0
id_2c6e38332,1
id_2c722d506,0
id_2c741133e,1
id_2c7672df6,1
id_2c7f4116a,1
